country,sector,year,cfs
BA,Biomass CHP CC,2023,0.7936858070586351
BA,Biomass CHP CC,2030,0.1708339225696732
BA,Biomass CHP CC,2035,0.1708339225696732
BA,Biomass CHP CC,2040,0.1356618684719568
BA,Biomass CHP CC,2045,0.3991266441142941
BA,Biomass CHP CC,2050,0.4202960110471902
BA,Central heat production,2023,0.1682654474679378
BA,Central heat production,2030,0.3401298445209643
BA,Central heat production,2035,0.3401298445209643
BA,Central heat production,2040,0.3400107542101712
BA,Central heat production,2045,0.4080362323916927
BA,Central heat production,2050,0.3645880332819764
BA,Compression losses,2023,0.002424555475765
BA,Compression losses,2030,0.3257129471933849
BA,Compression losses,2035,0.3257129471933849
BA,Compression losses,2040,0.2873513114427448
BA,Compression losses,2045,0.1438739014910943
BA,Compression losses,2050,0.0845274681672526
BA,Decentral heat production,2023,0.4483206705839441
BA,Decentral heat production,2030,0.5066549730286368
BA,Decentral heat production,2035,0.5066549730286368
BA,Decentral heat production,2040,0.4995129808837813
BA,Decentral heat production,2045,0.4015604284028451
BA,Decentral heat production,2050,0.3739554605281773
BA,Direct Air Carbon Capture,2030,0.1618644708399061
BA,Direct Air Carbon Capture,2035,0.1618644708399061
BA,Direct Air Carbon Capture,2040,0.1044592101471655
BA,Direct Air Carbon Capture,2045,0.2447694041188117
BA,Direct Air Carbon Capture,2050,0.3650750816161341
BA,Fuel Cell,2030,0.235966885703585
BA,Fuel Cell,2035,0.235966885703585
BA,Fuel Cell,2040,0.1531953090546309
BA,Fuel Cell,2045,0.1575394851341106
BA,Fuel Cell,2050,0.1451507684040363
BA,Gas,2023,0.2358961738404584
BA,Gas,2030,0.2277673351908669
BA,Gas,2035,0.2277673351908669
BA,Gas,2040,0.2097398256742804
BA,Gas,2045,0.1481265660359999
BA,Gas,2050,0.0679184021273218
BA,Gas CC,2030,0.183267281398607
BA,Gas CC,2035,0.183267281398607
BA,Gas CC,2040,0.1703979760914684
BA,Gas CC,2045,0.1737304805075152
BA,Gas CC,2050,0.0931719333586067
BA,Gas CHP,2023,0.4263461301190943
BA,Gas CHP,2030,0.1342059619323097
BA,Gas CHP,2035,0.1342059619323097
BA,Gas CHP,2040,0.1306833682493745
BA,Gas CHP,2045,0.0643135753617834
BA,Gas CHP,2050,0.0360805912747567
BA,Gas CHP CC,2023,0.583644543002321
BA,Gas CHP CC,2030,0.2672687480042001
BA,Gas CHP CC,2035,0.2672687480042001
BA,Gas CHP CC,2040,0.2400132498005409
BA,Gas CHP CC,2045,0.3513203132283535
BA,Gas CHP CC,2050,0.1892245606176792
BA,Hydroelectricity,2023,0.2279430704518534
BA,Hydroelectricity,2030,0.2281718301171447
BA,Hydroelectricity,2035,0.2281718301171447
BA,Hydroelectricity,2040,0.2281725104955809
BA,Hydroelectricity,2045,0.2281729631807753
BA,Hydroelectricity,2050,0.2281602373075921
BA,Hydrogen production,2023,0.1190805958473159
BA,Hydrogen production,2030,0.3672680879568005
BA,Hydrogen production,2035,0.3672680879568005
BA,Hydrogen production,2040,0.4234149972916204
BA,Hydrogen production,2045,0.4456603262302855
BA,Hydrogen production,2050,0.569775883835963
BA,Hydrogen turbines,2030,0.0887321351198591
BA,Hydrogen turbines,2035,0.0887321351198591
BA,Hydrogen turbines,2040,0.0842868245825139
BA,Hydrogen turbines,2045,0.0890035388758837
BA,Hydrogen turbines,2050,0.0795967169089808
BA,Methanol production,2023,0.850779143505754
BA,Methanol production,2030,0.7374607437637569
BA,Methanol production,2035,0.7374607437637569
BA,Methanol production,2040,0.7002008081466583
BA,Methanol production,2045,0.5784996485016421
BA,Methanol production,2050,0.6113469212242412
BA,Micro gas CHP,2030,0.5209320940602924
BA,Micro gas CHP,2035,0.5209320940602924
BA,Micro gas CHP,2040,0.503239066868447
BA,Micro gas CHP,2045,0.3981974507251181
BA,Micro gas CHP,2050,0.2929545123761834
BA,Onwind,2023,0.0423774556814027
BA,Onwind,2030,0.0423579723033198
BA,Onwind,2035,0.0423579723033198
BA,Onwind,2040,0.0423576971870269
BA,Onwind,2045,0.0423649332134346
BA,Onwind,2050,0.0423659611664939
BA,Solar,2023,0.1335682739057988
BA,Solar,2030,0.1348380014502148
BA,Solar,2035,0.1348380014502148
BA,Solar,2040,0.1337403457694896
BA,Solar,2045,0.1303159465870004
BA,Solar,2050,0.1311688550685197
BA,Transport,2023,0.0238162615524392
BA,Transport,2030,0.0238162611753604
BA,Transport,2035,0.0238162611753604
BA,Transport,2040,0.0238162611751716
BA,Transport,2045,0.0238162611748766
BA,Transport,2050,0.0238162611747659
BE,Ammonia production,2023,0.7660283120050849
BE,Ammonia production,2030,0.5839389770120714
BE,Ammonia production,2035,0.5839389770120714
BE,Ammonia production,2040,0.5375785849044399
BE,Ammonia production,2045,0.3903694750123819
BE,Ammonia production,2050,0.3832773032739678
BE,Battery,2023,0.3148031179690468
BE,Battery,2030,0.2306099729013556
BE,Battery,2035,0.2306099729013556
BE,Battery,2040,0.208237321753985
BE,Battery,2045,0.1962720628111246
BE,Battery,2050,0.1857397292450397
