countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
EE,H2,47.21808392002578,178.18693098917146,68.94377068868941,5.054039129856256,80.57908747685397,5.809184088423108,74.49941570472309,6.157182607832971,71.85106244571358,4.972451214331278,81.25682120876756,11.578753996703812
ES,H2,45.64920095068237,22.510304369680483,69.56658099968058,4.242768803172562,79.67755390772228,4.8467329920366575,76.19495628963949,5.131824999807137,75.43279048041944,9.94180648932996,80.94748157069813,10.645730552552571
FI,H2,47.28094031582344,11.95231946648192,70.54970972284175,7.482487419184981,80.07560068118794,9.84309735727253,74.58475487860326,9.096169899983972,73.32666594365112,7.09930457881059,79.37187108753663,9.705871553035358
FL,H2,47.22034878446586,165.49168008408148,68.94428629590958,5.782596705440967,78.87278981213365,3.050980792320348,75.02657131166937,4.440497710316267,73.13968215235826,7.52569906159203,78.21838935314553,10.833294135498544
FR,H2,47.21819610200746,24.36055962633697,68.94429275941609,5.576403726407692,81.05320970979045,2.373547351406749,74.94334372956902,3.869679092369986,73.39760058121738,8.441926398067377,77.8580105630428,10.824349302542664
GB,H2,47.50741140646026,31.780764079355137,70.20954381617885,5.57592035666784,76.87769449481056,4.160170580439669,72.24205265292696,6.426692638777898,69.31059541457377,7.858113320428551,72.72183648572656,11.894669724476524
GR,H2,47.21816762435768,32.2593333887675,68.94417145699536,3.1884046658302565,79.02144403905965,1.3320653465520649,76.20787281110616,2.144493279305194,73.48688141694451,3.713101128185408,82.60070252487073,16.280713437359946
HR,H2,48.2441036962409,179.9164943285345,72.69472339286625,3.8165245975562496,78.5372422541535,1.570149741357996,76.87008297622522,2.3386884699158643,74.29658646479271,3.4728296655709023,85.93543365231383,13.004159417765102
HU,H2,47.273490518033675,181.08756786418644,68.94426746724263,4.118753705880317,78.50919863686396,1.5493633586961266,78.96654056057329,2.112069362641266,76.52419509453695,4.101469705810798,85.50174839196613,13.43599102742568
IE,H2,47.21785502436085,118.597355830277,68.9442771068529,5.096607881720075,74.81485115715112,4.544228871552739,70.25498271481189,7.6429588915061,70.25342460172234,10.121912213217051,73.24942354292651,13.500074248884122
IT,H2,47.218156763835296,152.32529984826027,68.94408164898857,3.415737548673098,76.96016978363244,1.4450701556743255,77.67001683712269,5.215236407838743,78.91486228053988,3.5760920783735104,81.45440346871098,16.863172514908396
LT,H2,47.21819508914333,192.8926978132327,68.94426818359084,4.283364720481687,78.42689969429985,3.601826455073146,74.44331181360299,4.259458111474162,68.79886313969018,3.913250949253726,81.4146695357969,10.938992405888907
LU,H2,47.57821148900415,196.64744040550164,70.90464726755458,5.763564175925695,81.27238673847434,3.079458069509176,77.33685235489999,4.650615470246989,75.37913824449537,8.449467943037371,80.19963410370946,11.688566790969698
LV,H2,47.21654088139077,191.38912355871216,68.3968134753576,4.305824982501443,78.8123322281369,4.037365583094746,74.3534850562976,4.556392339943056,69.67499359977182,3.542172859538708,81.53696210617102,11.457650594644068
ME,H2,47.988606524502714,189.3889451045562,73.35335496000513,3.388931016552227,81.6705517712289,1.4536248528761757,80.42184029847051,2.4385471234879903,76.78132278128979,3.434512912892395,84.82033624572985,14.250794143392186
MK,H2,47.95210740203431,181.1464939273042,71.98795635538603,3.2586258355236413,81.65706422247106,1.4264058340933308,77.5408309414202,2.102525354835677,74.03826679120348,3.17692443629562,83.72999260019986,15.223268570205253
NL,H2,47.218197838299325,36.88955194479288,68.9442967078765,6.1749238726772075,78.74224042289998,3.30891537799739,74.42191807101901,4.707316451059184,72.4399052318325,7.341463755422553,76.34798042205702,10.642561569098904
NO,H2,47.218198106960166,12.306432613130294,68.94429912835238,4.836210839823526,80.91570978973367,2.972081749525447,74.37662499066069,5.8768673297092135,71.8379732511807,5.398183558297183,81.627442390752,5.8603276748980395
PL,H2,48.350403346639695,42.15731618749846,68.94429763175552,5.828282770825886,79.84946809036445,2.4675922718543597,75.23609977996999,3.3873529867172465,72.76780176114535,5.434823027254552,82.86300198436774,14.141745027291089
PT,H2,47.21784912670562,25.32059552819828,64.92994497782584,3.1188699167709686,79.2621828902619,2.4027036892633333,76.43891937242435,1.8283619884163151,71.42579182402609,4.196174196149904,80.27665852185343,8.815130064310404
RO,H2,47.21819169108281,39.98186073323567,68.944272954212,3.2207375719386016,76.9109531151231,1.3646793980354803,75.11907573236257,2.309811865343754,71.061755939404,2.941286123780217,84.10138695152331,14.877760802248885
RS,H2,48.13412494548351,180.81210003157668,73.40832691888848,3.4587657264621092,80.16467296979938,1.4951023694260346,77.69586407077729,2.2589175811771263,74.19331967740254,3.4278939630155985,84.44881371239128,14.494389125928617
SE,H2,47.92671726342259,12.26475685984778,72.16513897488898,4.249669819684727,80.34860911293947,6.58280234538781,74.8587863802676,7.8307329987385055,74.11219368361063,8.770504357858327,77.95897925640357,7.439373889950532
SI,H2,48.44406326827002,206.8301694810621,71.02917081601112,3.8600642172815025,80.19900118354215,1.543122152349207,78.49515925771688,2.270355541789805,75.91117392268717,3.565613831284794,85.26477330805903,13.298020196934315
SK,H2,47.218190842003054,206.88540937850348,68.94428587765134,4.852087039480219,81.1150861329603,2.031442016000802,79.55231914667148,2.152675006867462,76.95911218281616,4.425315168687842,86.96682535150121,12.354841916184876
WL,H2,47.366416036029506,165.6187514411273,70.60124170007913,5.6990907373721535,80.38368954765349,3.11837147077164,76.63035250779598,4.5481943904641025,74.42417964533098,7.931939895037175,79.14102769584021,11.146371849457507
