countries,carrier,2023,2023_std,2030,2030_std,2035,2035_std,2040,2040_std,2045,2045_std,2050,2050_std
CH,H2,48.41620207900717,197.9747653373574,74.28564259091341,58.01135053184375,87.46378804726712,44.16105636577857,90.1784222819638,26.727405220194544,91.03845598462084,11.272084436026422,89.75513322867283,12.760812905051733
CZ,H2,47.98136233815561,207.04000714405535,71.81785880980223,29.658623807331956,84.43710374581659,21.769565221014496,88.85987955777516,15.176141629510692,89.419608328155,10.282014358223512,90.40223645346737,13.145556118657783
DE,H2,47.21819767330096,37.47609681729747,68.94430275889351,7.33973176232887,81.98121610134392,4.324232660340528,85.62613247615243,4.53425882960658,86.93842633603093,8.013472378921564,85.5769146813107,10.731302183801317
DK,H2,47.85585637351163,26.930270928164212,70.7270556968395,7.081593486270241,81.05048328621754,3.704386258352016,81.91307258576347,6.169640215650163,81.23787021019521,9.004963010572066,79.87284254219907,10.929711251532916
EE,H2,47.21808392002578,178.18693098917146,68.9442005859007,26.841579926689636,81.98118079945306,7.597078854818883,83.61232132976247,6.07059627204954,86.38770296806793,9.248878442051693,85.89281810470882,13.452530286175612
ES,H2,45.64920095068237,22.510304369680483,70.0320127794692,11.00190159054321,82.00828777529796,6.76456497113878,87.04765802771686,6.240442737107359,93.28837396462929,9.419697613110342,92.18583676997636,9.646906447156889
FI,H2,47.28094031582344,11.95231946648192,70.54324473567009,9.41117343989003,82.67979269777442,10.213102998660109,83.86523389462204,9.10318685164478,84.6694516821108,8.03921887677846,83.82384412647829,10.958105551000555
FL,H2,47.22034878446586,165.49168008408148,68.94430008668695,8.839751990821817,81.98121059186383,4.192813065394028,84.43786349201929,4.650260160405288,84.7760845532222,8.267189152391989,83.74706664371276,10.432380347400713
FR,H2,47.21819610200746,24.36055962633697,68.94430209258333,8.297669597078503,81.98121622098864,3.617849308813797,84.45444736143001,3.587394078173955,85.39006801946451,7.424538917215909,84.27186861425317,10.87815342918368
GB,H2,47.50741140646026,31.780764079355137,70.19808700552767,6.645112365557219,81.15977866901844,3.4007734210456766,80.13756877027993,6.71879405970583,79.22701827317066,9.356440876895512,77.44121619121825,13.17586359744853
GR,H2,47.21816762435768,32.2593333887675,68.94428637235718,12.989262242449486,81.98120092142196,11.427292304136124,87.31081653900364,6.139879688674255,95.23544444043524,13.1141267545203,93.5834739066355,12.415456793536505
HR,H2,48.2441036962409,179.9164943285345,72.69442769710004,24.63922398578098,84.84432296807793,25.660634568865845,89.68367578377038,22.54311498041721,96.2875724673038,11.800307938363026,94.558186178459,11.306360042408627
HU,H2,47.273490518033675,181.08756786418644,68.94429600406355,24.62248630168374,81.98120567508909,25.79442725424831,87.31081891979218,22.489137304058133,94.37550905683068,11.782454561102035,93.41384201576616,12.258956247554762
IE,H2,47.21785502436085,118.597355830277,68.94429814232892,8.730758229863552,78.79203304077365,6.851001835895707,79.37457797583421,11.027570761821403,81.01550718979128,16.873136782244472,78.19900652804935,14.782108965425858
IT,H2,47.218156763835296,152.32529984826027,68.9442635600486,41.05218903660618,81.98116210070057,40.78023532415743,87.30815311675066,34.263729656492984,95.26642374172812,14.083481138736754,91.9295114314809,17.465535279448417
LT,H2,47.21819508914333,192.8926978132327,68.94429562846976,28.278775128784943,81.9635796977065,22.867706246585072,86.30590204185376,8.78142421431669,87.42013418592853,12.65327462160216,86.71447857791458,12.950450398418727
LU,H2,47.57821148900415,196.64744040550164,72.46171848722913,36.30497630534926,85.46949223768807,32.90403570382881,87.91750645780992,21.019308735047787,88.02854560574698,8.951359676728242,86.52851575523913,11.645723769835795
LV,H2,47.21654088139077,191.38912355871216,68.94412359529994,28.26991102022818,81.98113012162999,22.92473217509704,85.8119800745486,8.630979375242847,88.2731143365228,12.849812952355572,86.98177462690708,13.339065973900055
ME,H2,47.988606524502714,189.3889451045562,72.30973932652276,27.054986618129284,84.84420612696407,25.01881992675709,90.41824723288536,24.54175980549225,98.4876092219297,14.956327495792342,94.5767063304905,11.59082692755861
MK,H2,47.95210740203431,181.1464939273042,71.94637552993233,37.87057045915319,84.21434777252844,30.594205973922826,89.5082016566417,24.42415149864691,97.72992049984698,13.442626760390114,94.4490082181596,11.991693964586302
NL,H2,47.218197838299325,36.88955194479288,68.94430186764822,7.027946088475522,81.98121354405859,3.5560663419412633,83.25702844685104,4.55787564128558,82.34603735047224,9.091235027377476,81.01973893238093,10.34558374255754
NO,H2,47.218198106960166,12.306432613130294,68.94430252147957,6.979320844348478,81.98121434518018,4.548626833925215,83.14931082562885,4.587734614336001,84.75498964999825,5.328057003008367,86.35992023582286,4.727977605990796
PL,H2,48.350403346639695,42.15731618749846,68.94430245338194,7.921797348927048,81.98121492551734,4.880174723820759,87.310820950711,4.804312353990833,87.44346860445376,10.369310050419513,88.44896283949703,12.90427259059476
PT,H2,47.21784912670562,25.32059552819828,68.94427936228038,18.63415983152783,81.98120419215873,12.83262118246384,87.31081763367018,12.013233409146562,91.5949282493368,11.9421518066074,87.41430842066384,7.524869889325314
RO,H2,47.21819169108281,39.98186073323567,68.94429735577049,12.231494101238756,81.98120283836495,10.829427672296232,87.31081817433713,8.342809379036359,96.33071683162215,13.091963788268496,94.2871469975531,12.158665288507068
RS,H2,48.13412494548351,180.81210003157668,73.37059765042451,24.74601479637259,85.79435868834973,27.531994947241667,91.4415482887868,28.54452730523291,97.8251822211352,13.414387147692132,94.25347432572376,11.356085862222724
SE,H2,47.92671726342259,12.26475685984778,72.15950072298818,31.401408005658507,82.10235184824231,7.555567857280005,82.61513268738896,6.973081296501926,86.36602327090576,8.74903613625529,82.9511495953538,7.894606913111368
SI,H2,48.44406326827002,206.8301694810621,73.41592435869856,27.503000458826932,85.81327212877767,26.858133516619674,90.6742080924354,24.606630046282547,95.3839205894446,12.083498972938433,93.84825852724322,11.67657822382115
SK,H2,47.218190842003054,206.88540937850348,68.94429968830052,31.54446769429991,81.98119391182061,26.97648171022009,87.31081756450592,25.161463966922383,91.82707376580464,11.84615997084263,92.847872084026,12.565689098322135
WL,H2,47.366416036029506,165.6187514411273,70.8585258145586,9.19873702779672,83.89399437370514,8.167259063520536,86.19877187736529,4.626303981996141,86.2237066995306,8.415100430495798,84.87160968253222,10.67629028193218
