country,sector,year,cfs
BE,Onwind,2045,0.3066823023218893
BE,Onwind,2050,0.2965660704224875
BE,Solar,2023,0.109993568789777
BE,Solar,2030,0.1019024238905051
BE,Solar,2035,0.1113076252900337
BE,Solar,2040,0.1099353249327253
BE,Solar,2045,0.1084615979222593
BE,Solar,2050,0.1071393949092174
BE,Transport,2023,0.0600822585955181
BE,Transport,2030,0.060082258266229
BE,Transport,2035,0.060082258265564
BE,Transport,2040,0.0600822582657985
BE,Transport,2045,0.0600822582653217
BE,Transport,2050,0.0600822582652015
BG,Ammonia production,2023,0.8582427868392939
BG,Ammonia production,2030,0.2332501796799508
BG,Ammonia production,2035,0.2400040173565424
BG,Ammonia production,2040,0.2242309945439135
BG,Ammonia production,2045,0.0971859124312506
BG,Ammonia production,2050,0.2092053485197816
BG,Battery,2023,0.2966534456900476
BG,Battery,2030,0.245257782300392
BG,Battery,2035,0.1880238402999981
BG,Battery,2040,0.1925713130473629
BG,Battery,2045,0.1929771185351344
BG,Battery,2050,0.207182395506857
BG,Battery charging,2023,0.3122548865499934
BG,Battery charging,2030,0.2725085978699806
BG,Battery charging,2035,0.2089153548092402
BG,Battery charging,2040,0.2139680932896746
BG,Battery charging,2045,0.2144190050253304
BG,Battery charging,2050,0.2302026436114914
BG,Biomass CHP,2023,0.9981114516529708
BG,Biomass CHP,2030,0.5812843606317402
BG,Biomass CHP,2035,0.5171602094715739
BG,Biomass CHP,2040,0.4261721455912796
BG,Biomass CHP,2045,0.3432552456281577
BG,Biomass CHP,2050,0.2798436355443083
BG,Biomass CHP CC,2023,0.8620610516827996
BG,Biomass CHP CC,2030,0.3504864522439608
BG,Biomass CHP CC,2035,0.1217890727890974
BG,Biomass CHP CC,2040,0.0920795731499221
BG,Biomass CHP CC,2045,0.6227720799961386
BG,Biomass CHP CC,2050,0.6180982453311892
BG,Central heat production,2023,0.1553674541684631
BG,Central heat production,2030,0.2277356074695736
BG,Central heat production,2035,0.2272882214600605
BG,Central heat production,2040,0.2723338728069779
BG,Central heat production,2045,0.3031887792813485
BG,Central heat production,2050,0.344133548188447
BG,Compression losses,2023,0.138608551422307
BG,Compression losses,2030,0.4053810415396744
BG,Compression losses,2035,0.3339563218695776
BG,Compression losses,2040,0.3420620475411383
BG,Compression losses,2045,0.1412052642477341
BG,Compression losses,2050,0.1422723654558507
BG,Decentral heat production,2023,0.4512251855147539
BG,Decentral heat production,2030,0.5947836072659255
BG,Decentral heat production,2035,0.5868897529212123
BG,Decentral heat production,2040,0.6083077406285431
BG,Decentral heat production,2045,0.5980442245057708
BG,Decentral heat production,2050,0.5696215535746154
BG,Direct Air Carbon Capture,2030,0.2630989604322234
BG,Direct Air Carbon Capture,2035,0.1455334084325109
BG,Direct Air Carbon Capture,2040,0.088669713379316
BG,Direct Air Carbon Capture,2045,0.2480979842717602
BG,Direct Air Carbon Capture,2050,0.3360256526198475
BG,Fuel Cell,2030,0.3520644332456445
BG,Fuel Cell,2035,0.1662426715617418
BG,Fuel Cell,2040,0.0942392017299564
BG,Fuel Cell,2045,0.0639458907126695
BG,Fuel Cell,2050,0.0549370063692002
BG,Gas,2023,0.2691010522844054
BG,Gas,2030,0.3779204309315827
BG,Gas,2035,0.2148570409183457
BG,Gas,2040,0.1612183649198011
BG,Gas,2045,0.1238056754181487
BG,Gas,2050,0.0473953730823903
BG,Gas CC,2030,0.3439226044579241
BG,Gas CC,2035,0.1501735415666439
BG,Gas CC,2040,0.1226981845669713
BG,Gas CC,2045,0.1396753953506628
BG,Gas CC,2050,0.0733293742062802
BG,Gas CHP,2023,0.4589574077104784
BG,Gas CHP,2030,0.161734573552937
BG,Gas CHP,2035,0.0650057184300816
BG,Gas CHP,2040,0.0453630779425051
BG,Gas CHP,2045,0.0215010490775724
BG,Gas CHP,2050,0.0125707253592079
BG,Gas CHP CC,2023,0.6390406859710587
BG,Gas CHP CC,2030,0.3989539170906631
BG,Gas CHP CC,2035,0.1519814056961712
BG,Gas CHP CC,2040,0.1216013601742748
BG,Gas CHP CC,2045,0.1410618318221752
BG,Gas CHP CC,2050,0.075389241963492
BG,Hydroelectricity,2023,0.1419170217431182
BG,Hydroelectricity,2030,0.2566173537886601
BG,Hydroelectricity,2035,0.299598985309397
BG,Hydroelectricity,2040,0.3134652240680586
BG,Hydroelectricity,2045,0.317153702197631
BG,Hydroelectricity,2050,0.3120098103185725
BG,Hydrogen production,2023,0.0197536762115193
BG,Hydrogen production,2030,0.3188817713671892
BG,Hydrogen production,2035,0.4020614625278939
BG,Hydrogen production,2040,0.4692565132349918
BG,Hydrogen production,2045,0.524136190593673
BG,Hydrogen production,2050,0.5840975735472419
BG,Hydrogen turbines,2030,0.1867302079532324
BG,Hydrogen turbines,2035,0.0720557528918125
BG,Hydrogen turbines,2040,0.0567329684608277
BG,Hydrogen turbines,2045,0.0564778888253413
BG,Hydrogen turbines,2050,0.0560183339674802
BG,Methanol production,2023,0.9816371347975686
BG,Methanol production,2030,0.7139740223025876
BG,Methanol production,2035,0.7770221058795359
BG,Methanol production,2040,0.7819922220729517
BG,Methanol production,2045,0.6324154464251204
BG,Methanol production,2050,0.6930022759193706
BG,Micro gas CHP,2030,0.5419497919934931
BG,Micro gas CHP,2035,0.525285847749914
BG,Micro gas CHP,2040,0.484106008167091
BG,Micro gas CHP,2045,0.3496405973385556
BG,Micro gas CHP,2050,0.2538653923681333
BG,Offwind,2023,
BG,Offwind,2030,0.2491345859310867
BG,Offwind,2035,0.2609264432689085
BG,Offwind,2040,0.2649506484901708
BG,Offwind,2045,0.279042461038252
