country,sector,year,cfs
BE,Offwind,2023,0.5191343060794202
BE,Offwind,2030,0.5325752299494578
BE,Offwind,2035,0.5325753946789292
BE,Offwind,2040,0.5325753953720139
BE,Offwind,2045,0.5325749741681558
BE,Offwind,2050,0.5325559419507552
BE,Onwind,2023,0.2948873411804313
BE,Onwind,2030,0.3056378116603142
BE,Onwind,2035,0.3056382156978768
BE,Onwind,2040,0.3063085287763065
BE,Onwind,2045,0.3067040308146944
BE,Onwind,2050,0.2978776053084398
BE,Solar,2023,0.109993568789777
BE,Solar,2030,0.1024014422960655
BE,Solar,2035,0.1113594243394174
BE,Solar,2040,0.1102337973516005
BE,Solar,2045,0.1087599538297185
BE,Solar,2050,0.1069942364801787
BE,Transport,2023,0.0600822585955181
BE,Transport,2030,0.0600822582678607
BE,Transport,2035,0.0600822582656941
BE,Transport,2040,0.0600822582654572
BE,Transport,2045,0.0600822582651722
BE,Transport,2050,0.0600822582650754
BG,Ammonia production,2023,0.8582427868392939
BG,Ammonia production,2030,0.2455033640076393
BG,Ammonia production,2035,0.2514210051775766
BG,Ammonia production,2040,0.2230439620125635
BG,Ammonia production,2045,0.0390184645309782
BG,Ammonia production,2050,0.2099333557313907
BG,Battery,2023,0.2966534456900476
BG,Battery,2030,0.2405661662419065
BG,Battery,2035,0.2015367693221212
BG,Battery,2040,0.2001062082905051
BG,Battery,2045,0.1944512140033455
BG,Battery,2050,0.2278749123987057
BG,Battery charging,2023,0.3122548865499934
BG,Battery charging,2030,0.267295632842927
BG,Battery charging,2035,0.2239297137435291
BG,Battery charging,2040,0.2223402079659594
BG,Battery charging,2045,0.2160568923175461
BG,Battery charging,2050,0.2531943330964876
BG,Biomass CHP,2023,0.9981114516529708
BG,Biomass CHP,2030,0.5814522423419879
BG,Biomass CHP,2035,0.515473588022008
BG,Biomass CHP,2040,0.4237461749768754
BG,Biomass CHP,2045,0.3400146139649737
BG,Biomass CHP,2050,0.2933581561911726
BG,Biomass CHP CC,2023,0.8620610516827996
BG,Biomass CHP CC,2030,0.3266220218082727
BG,Biomass CHP CC,2035,0.1352972134908325
BG,Biomass CHP CC,2040,0.1056223721291679
BG,Biomass CHP CC,2045,0.6049845512370405
BG,Biomass CHP CC,2050,0.6410007853944111
BG,Central heat production,2023,0.1553674541684631
BG,Central heat production,2030,0.2236106611361802
BG,Central heat production,2035,0.2328795059070942
BG,Central heat production,2040,0.2704484256079491
BG,Central heat production,2045,0.2774248860503632
BG,Central heat production,2050,0.3413235570907793
